Id,Speaker,Text,NextId,EmotionKey,TriggerKey,ConditionKey,EventKey,Choices,AutoNextSeconds,ChapterKey,RouteKey,EndingKey,Background,Bgm,Se,Voice,Characters,ScreenEffect
1002234,地の文,運転手が隣に立つ。,1002235,narration,,,,,,,,,,,,,
1002235,運転手,まあ、いいんじゃね,1002236,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002236,レイ,何が,1002237,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002237,少年,分かんないまま持ってても,1002238,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002238,班長,意味がなくても？,1002239,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002239,レイ,意味なんて後で勝手につくことあるし,1002240,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002240,少年,例えば,1002241,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002241,班長,昔の彼女にもらった指輪とか,1002242,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002242,レイ,持っているのですか,1002243,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002243,少年,捨てた,1002244,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002244,レイ,では意味は,1002245,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002245,少年,なくなった,1002246,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002246,レイ,今の話と矛盾しています,1002247,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002247,運転手,例えが悪かった,1002248,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002248,地の文,少年が後ろを通る。,1002249,narration,,,,,,,,,,,,,
1002249,少年,朝から何の話してんの,1002250,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002250,レイ,人生,1002251,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002251,班長,嘘,1002252,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002252,少年,何で分かるんだよ,1002253,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002253,班長,顔,1002254,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002254,運転手,レイみたいなこと言うな,1002255,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002255,地の文,少年は止まらない。,1002256,narration,,,,,,,,,,,,,
1002256,少年,班長呼んでる,1002257,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002257,運転手,俺？,1002258,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002258,少年,レイ,1002259,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002259,運転手,俺じゃないのかよ,1002260,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002260,少年,残念そうなの何？,1002261,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002261,運転手,仲間外れ感,1002262,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002262,班長,面倒,1002263,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002263,地の文,レイは青い破片をポケットへ戻した。,1002264,narration,,,,,,,,,,,,,
1002264,地の文,会議室には班長だけがいた。,1002265,narration,,,,,,,,,,,,,
1002265,レイ,座れ,1002266,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002266,班長,はい,1002267,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002267,地の文,レイが座る。班長はしばらく端末を見ている。レイは待った。,1002268,narration,,,,,,,,,,,,,
1002268,レイ,今後の話をする,1002269,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002269,班長,はい,1002270,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002270,警備員,政府側はお前を探している,1002271,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002271,レイ,分かります,1002272,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002272,班長,施設へ戻す要求も出てる,1002273,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002273,レイ,ここへ？,1002274,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002274,班長,直接ではない,1002275,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002275,レイ,では,1002276,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002276,警備員,周辺検問が増えた,1002277,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002277,地の文,端末に地図。赤い点。,1002278,narration,,,,,,,,,,,,,
1002278,班長,ここに置き続ければ、拠点側のリスクになる,1002279,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002279,レイ,はい,1002280,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002280,班長,だから選べ,1002281,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002281,地の文,レイが班長を見る。,1002282,narration,,,,,,,,,,,,,
1002282,レイ,選択肢があるのですか,1002283,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002283,班長,三つ,1002284,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002284,地の文,一。,1002285,narration,,,,,,,,,,,,,
1002285,レイ,中立区域に移す。身分も用意する。政府ともEClipseとも関係ない場所だ,1002286,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002286,地の文,二。,1002287,narration,,,,,,,,,,,,,
1002287,班長,別のEClipse拠点。お前の能力は伏せる。ここより安全な場所を選ぶ,1002288,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002288,地の文,三。,1002289,narration,,,,,,,,,,,,,
1002289,レイ,ここに残る,1002290,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002290,地の文,レイの目が止まる。,1002291,narration,,,,,,,,,,,,,
1002291,班長,ただし正式な所属ではない,1002292,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002292,レイ,なぜ,1002293,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002293,班長,信用していない,1002294,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002294,警備員,正直ですね,1002295,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002295,レイ,隠す理由がない,1002296,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002296,地の文,班長は続ける。,1002297,narration,,,,,,,,,,,,,
1002297,班長,現場連絡と復旧を担当する班に、しばらく同行する。政府側の知識が必要なときだけ使う,1002298,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002298,レイ,能力は？,1002299,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002299,班長,必要な場合のみ,1002300,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002300,レイ,誰かが言ってほしいことを読む能力,1002301,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002301,班長,そうだ,1002302,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002302,レイ,それを使えば役に立てます,1002303,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002303,班長,だから制限する,1002304,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002304,レイ,なぜ,1002305,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002305,班長,便利だからだ,1002306,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002306,地の文,レイは班長を見る。,1002307,narration,,,,,,,,,,,,,
1002307,レイ,便利なものは使うのでは,1002308,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002308,警備員,使いすぎる,1002309,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002309,地の文,班長は視線を逸らさない。,1002310,narration,,,,,,,,,,,,,
1002310,班長,お前も、周りも,1002311,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002311,地の文,少しだけ間。,1002312,narration,,,,,,,,,,,,,
1002312,レイ,ナギと組ませる,1002313,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002313,班長,ナギ？,1002314,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002314,警備員,政府側の設備に入るなら、お前一人では何もできない。ナギも人間相手が弱い,1002315,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002315,レイ,弱い？,1002316,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002316,班長,機械ほど簡単に扱えない,1002317,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002317,地の文,レイは昨日の警備員を思い出す。,1002318,narration,,,,,,,,,,,,,
1002318,レイ,どちらが監視するのですか,1002319,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002319,警備員,両方,1002320,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002320,レイ,意味が,1002321,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002321,班長,お前が能力を使いすぎたらナギが止める。ナギが勝手に動いたらお前が止めろ,1002322,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002322,レイ,私に止められますか,1002323,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002323,班長,知らん,1002324,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002324,警備員,……,1002325,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002325,レイ,試せ,1002326,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002326,地の文,班長は三つの選択肢をもう一度表示する。,1002327,narration,,,,,,,,,,,,,
1002327,班長,今日決めなくていい,1002328,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002328,レイ,ここに残ります,1002329,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002329,地の文,班長の手が止まった。,1002330,narration,,,,,,,,,,,,,
1002330,班長,聞いてたか,1002331,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002331,レイ,はい,1002332,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002332,班長,今日決めなくていいと言った,1002333,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002333,レイ,決まりました,1002334,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002334,班長,理由,1002335,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002335,地の文,答え。レイは班長の顔を見る。班長が望んでいるもの。役に立ちたい。,1200123,narration,,,,,,,,,,,,,
1200123,地の文,EClipseを信用している。政府へ戻りたくない。どれも違う。,1002336,narration,,,,,,,,,,,,,
1002336,レイ,もう少し,1002337,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002337,少年,外を見たいです,1002338,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002338,班長,外？,1002339,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002339,レイ,第七区域しか知りません,1002340,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002340,少年,それで？,1002341,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002341,地の文,その短いやり取りのあと、ほんの少し間が空いた。,1002342,narration,,,,,,,,,,,,,
1002342,レイ,政府が正しいか分かりません,1002343,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002343,少年,EClipseは？,1002344,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002344,レイ,分かりません,1002345,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002345,班長,なら中立区域でもいい,1002346,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002346,少年,そこへ行けば,1002347,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002347,地の文,レイは一度止まった。,1002348,narration,,,,,,,,,,,,,
1002348,レイ,分からないままになると思います,1002349,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002349,地の文,班長は何も言わない。,1002350,narration,,,,,,,,,,,,,
1002350,班長,だから、ここに残ります,1002351,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002351,少年,危険だぞ,1002352,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002352,レイ,はい,1002353,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002353,少年,政府に捕まれば戻される,1002354,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002354,レイ,はい,1002355,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002355,少年,EClipseが正しい保証もない,1002356,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002356,レイ,分かっています,1002357,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002357,少年,ナギも信用できるとは限らない,1002358,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002358,レイ,はい,1002359,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002359,少年,それでも？,1002360,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002360,レイ,はい,1002361,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002361,地の文,しばらく沈黙。,1002362,narration,,,,,,,,,,,,,
1002362,レイ,分かった,1002363,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002363,地の文,班長は端末を閉じた。,1002364,narration,,,,,,,,,,,,,
1002364,班長,条件がある,1002365,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002365,レイ,はい,1002366,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002366,少年,政府関連の行動は単独でしない,1002367,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002367,レイ,はい,1002368,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002368,少年,能力を使うときは、何のために使うのか共有する,1002369,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002369,レイ,はい,1002370,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002370,少年,分からないときに分かったふりをするな,1002371,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002371,地の文,レイが少しだけ止まる。,1002372,narration,,,,,,,,,,,,,
1002372,レイ,はい,1002373,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002373,班長,条件は以上だ,1002374,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002374,地の文,レイは確認するように班長を見る。,1002375,narration,,,,,,,,,,,,,
1002375,レイ,正式な所属ではないんですか。期限や評価期間も決まっていない？,1002376,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002376,少年,まだ何も決めてない。必要ならその時に見直す,1002377,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002377,班長,終了条件も？,1002378,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002378,少年,今はない。曖昧なのが嫌なら、中立区域へ行く選択に戻してもいい,1002379,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002379,レイ,それは変えません,1002380,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002380,少年,なら今はそれでいい,1002381,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002381,地の文,班長は立ち上がる。扉へ向かう。,1002382,narration,,,,,,,,,,,,,
1002382,レイ,一つ,1002383,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002383,地の文,レイが呼び止める。,1002384,narration,,,,,,,,,,,,,
1002384,班長,何だ,1002385,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002385,レイ,ナギを選んだ理由は,1002386,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002386,班長,お前が一番読めない相手だから,1002387,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002387,地の文,レイの目がわずかに動く。,1002388,narration,,,,,,,,,,,,,
1002388,レイ,それだけ？,1002389,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002389,班長,十分だ,1002390,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002390,地の文,班長は出ていった。,1002391,narration,,,,,,,,,,,,,
1002391,地の文,廊下を歩いていると、少年が壁にもたれていた。,1002392,narration,,,,,,,,,,,,,
1002392,少年,聞いてた？,1002393,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002393,レイ,何を,1002394,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002394,ナギ,残るって,1002395,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002395,レイ,なぜ知っているのですか,1002396,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002396,少年,班長から連絡来た,1002397,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002397,ナギ,早い,1002398,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002398,班長,仕事だから,1002399,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002399,地の文,少年はレイを見る。,1002400,narration,,,,,,,,,,,,,
1002400,少年,ちょっと意外だった。レイなら中立区域を選ぶと思ってた,1002401,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002401,レイ,安全だからですか,1002402,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002402,少年,俺ならそうする。少なくとも、ここよりは面倒が少ない,1002403,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002403,レイ,私も安全は重要だと思います。,1200124,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1200124,レイ,でも、それだけで決めると外のことを何も知らないままになります,1002404,,,,,,,,,,,,,,
1002404,地の文,少年は少しだけ目を細めた。,1002405,narration,,,,,,,,,,,,,
1002405,少年,それで残ったんだ。……誰かにそう言ってほしかったわけじゃなく？,1002406,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002406,地の文,レイは少年を見る。,1002407,narration,,,,,,,,,,,,,
1002407,レイ,誰も,1002408,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002408,少年,本当に？,1002409,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002409,レイ,分かりません,1002410,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002410,ナギ,またそれ,1002411,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002411,少年,でも,1002412,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002412,地の文,レイは少し考える。,1002413,narration,,,,,,,,,,,,,
1002413,レイ,班長が『今日決めなくていい』と言う前に、答えました,1002414,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002414,地の文,少年の表情が止まる。,1002415,narration,,,,,,,,,,,,,
1002415,ナギ,それが？,1002416,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002416,レイ,班長が何を望んでいるか確認する前でした,1002417,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002417,ナギ,……,1002418,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002418,レイ,だから,1002419,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002419,少年,自分で決めた？,1002420,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002420,地の文,レイはすぐには答えなかった。,1002421,narration,,,,,,,,,,,,,
1002421,レイ,まだ分かりません,1002422,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002422,地の文,少年が小さく息を吐く。,1002423,narration,,,,,,,,,,,,,
1002423,少年,まあ、それでいいんじゃない,1002424,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002424,レイ,何が,1002425,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002425,ナギ,知らない,1002426,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002426,レイ,ではなぜ,1002427,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002427,ナギ,うるさい,1002428,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002428,地の文,少年は歩き出す。,1002429,narration,,,,,,,,,,,,,
1002429,少年,あと,1002430,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002430,レイ,はい,1002431,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002431,少年,昨日の話,1002432,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002432,レイ,何ですか,1002433,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002433,少年,相手が欲しい答えが分かっても、それで信用されるとは限らないから,1002434,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002434,レイ,なぜ,1002435,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002435,少年,俺に聞くな,1002436,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002436,レイ,あなたが言いました,1002437,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002437,少年,自分で考えて,1002438,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002438,ナギ,……,1002439,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002439,少年,その顔やめて,1002440,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002440,ナギ,どの顔？,1002441,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002441,少年,本当に分かってない顔,1002442,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002442,レイ,分かっていません,1002443,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002443,ナギ,知ってる,1002444,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002444,地の文,少年は行ってしまった。,1002445,narration,,,,,,,,,,,,,
1002445,ナギ,ということで,1002446,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002446,少年,私たち、今日からコンビです,1002447,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002447,レイ,正式には一時同行です,1002448,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002448,少年,夢ないなあ,1002449,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002449,レイ,事実です,1002450,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002450,ナギ,バディ,1002451,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002451,レイ,一時同行,1002452,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002452,ナギ,バディ,1002453,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002453,レイ,一時同行,1002454,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002454,地の文,ナギが運転手を見る。,1002455,narration,,,,,,,,,,,,,
1002455,ナギ,どっちだと思う？,1002456,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002456,運転手,俺を巻き込むな,1002457,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002457,レイ,少年,1002458,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002458,ナギ,知らない,1002459,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002459,運転手,お姉さん,1002460,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002460,ナギ,バディでいいんじゃない？,1002461,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002461,運転手,一票！,1002462,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002462,地の文,レイが女性を見る。,1002463,narration,,,,,,,,,,,,,
1002463,レイ,なぜ,1002464,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002464,ナギ,その方がかわいいから,1002465,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002465,レイ,判断基準が不明です,1002466,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002466,運転手,じゃあ決定,1002467,,,,,,,,,,,,,,*|PlaceholderRight@right:neutral|Rei@left:blank
1002467,地の文,ナギが手を出した。レイはその手を見る。,1002468,narration,,,,,,,,,,,,,
1002468,レイ,何ですか,1002469,,,,,,,,,,,,,,*|Rei@left:blank|PlaceholderRight@right:neutral
1002469,女性,握手,1002470,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|PlaceholderRight@right:neutral
1002470,少年,必要？,1002471,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002471,ナギ,こういうのは形から,1002472,,,,,,,,,,,,,,*|Nagi@right:serious|PlaceholderLeft@left:neutral
1002472,地の文,会話が一拍だけ途切れる。,1002473,narration,,,,,,,,,,,,,
1002473,少年,何の形,1002474,,,,,,,,,,,,,,*|PlaceholderLeft@left:neutral|Nagi@right:serious
1002474,ナギ,バディ,1002475,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002475,レイ,一時同行です,1002476,,,,,,,,,,,,,,*|Rei@left:blank|Nagi@right:serious
1002476,ナギ,しつこいなあ,1002477,,,,,,,,,,,,,,*|Nagi@right:serious|Rei@left:blank
1002477,地の文,ナギの手。読めない。何を期待しているのか分からない。,1200125,narration,,,,,,,,,,,,,
1200125,地の文,レイは自分の手を出した。握る。ナギの手は、やはり少し冷たかった。,1002478,narration,,,,,,,,,,,,,
